-17.877069944096217,-6.201718399880236,-15.837286524300163
-11.260380916339251,-12.329341941798582
-10.979876489858855,-4.0060014737409615,-14.042781406213816
-12.944130306819716,-1.7417901168962635
-16.087947072244067,-7.528601397245093
-11.574472020433547,-4.228996808227025
-13.969419205482719,-3.967421269638908
-21.270127774070197,-7.78690531808432,-3.728416146300634
-13.924797561884956,-2.252203854931231
-17.17162623961825,-3.914132478511765
-18.205717885538245,-6.046369835103289
-11.724795760701054,-2.7102510733355434,-1.3968943721881157
-12.872604076905636,-3.5170370958294566
-13.821668645498448,-3.8807011185058697
-14.422596007876527,-1.8887034415149708
-12.657696592309515,-1.587472168545083
-17.14855843134,-2.7717059554816905,-0.7538937356108022
-14.547554790902797,-1.2468807860120927,-2.445786892973
-22.86963564787599,0.9718031012241837
-16.244882924847964,-5.1204625835396955,-13.925708750059652
