-23.757350471381628,-40.942436266110796,-27.68947467225806,-27.686297674919555
-24.897756284873303,-34.27641932429877,-31.890381302464277,-28.509037406281248
-23.605156263347634,-26.183111331394553,-29.503918023154636,-26.210566317476133
-22.715481804859902,-31.616814393833113,-32.63976512093638,-27.39043402116413
-16.866084643179548,-25.345133659124137,-21.76849297205306,-28.39117155470317
-19.98662165824853,-27.54820860025114,-26.093563649577117,-24.09903345967488
-27.517857054377846,-26.746945006408215,-24.972787910130812,-26.702623151901776
-26.564838584912856,-33.76424255147197,-31.708667793707455,-27.308211086517346
-19.56111081189299,-26.49917192159377,-23.662450608636338,-22.129008954509814
-21.219588158136197,-32.626553213675194,-33.580656458218094,-27.571174459007647
-21.533115018293827,-25.095999684279015,-29.782505297620514,-20.433526193115934
-13.84426671389712,-37.226100542079635,-28.75873601362742,-31.25601754648379
-24.035064850526272,-27.477806175982813,-30.359953396634346,-31.26150269139799
-25.93607341448229,-25.367783944457187,-29.86732665651575,-25.682745487313227
-12.78746530668432,-25.96469307660475,-24.597720121121263,-21.24727494552508
-14.841153762580577,-26.003449409930063,-24.14388959679164,-19.332783317092982
-22.784024951436347,-27.225481687954595,-24.922937910611964,-20.75908707983285
-13.012932591603187,-30.45303852286559,-21.760966456216046,-24.747506358055123
-23.031447207253716,-27.923648815963855,-23.121321541558565,-26.145882783155034
-20.75774601183226,-27.189486631353738,-26.658831386970988,-19.940872769295087
