-41.202795182008366,-46.35086514564314,-42.53640718482095,-40.010665582462494,-36.42950349555013,-44.97491919341954,-45.87101645253947,-43.83192582928874,-44.26570064867536,-40.29657430030016
62.68159373522579,60.83998845496919,61.883787640750455,60.44908695437686,58.063292718206505,66.50764948965046,63.42314160525201,61.306963606951406,61.35261904364223,56.57067977545261
-37.511046535250266,-34.22944789611969,-44.66726462386961,-43.78192760019871,-40.89810796801613,-58.08064710076373,-45.02569806447905,-51.02314180000439,-53.62010183707278,-45.75636088258501
56.881847060325065,52.68341711052884,60.89082740411358,58.108553805228254,59.47397543750625,62.179915559704206,60.763212019280765,60.37294819895839,60.84894137988533,57.24827901087274
-37.34958527046391,-31.091257936209495,-40.567268016849816,-39.77476678475456,-43.15750062947347,-47.05440672670875,-39.830608183809154,-46.318008658313225,-42.31879781323948,-35.54696558634022
58.55107571653138,57.67624057632346,60.03099940493633,58.0112819416044,59.01197809193959,62.4697755972617,60.11964633698194,59.40657024855112,60.65254354907909,55.51111350098528
-41.23396801003581,-35.54447670520435,-36.99172196542733,-40.80749902866562,-34.714878701717666,-40.75749585851792,-42.99077361287775,-42.02073902639986,-38.820671767369205,-36.83626984013095
58.00764403256779,56.75716219664427,60.61790738443048,61.46879102778984,58.79087705839554,61.1131519500686,61.61956377778864,60.265092990595726,59.8868424294028,56.7286847433574
-49.16296148584203,-41.08040140767685,-45.047789676819775,-42.86089649176464,-45.30295279207969,-50.41791512421672,-49.43123838552465,-48.64240510400001,-46.496889512375375,-43.01444260182453
57.986306860960575,58.41748917966787,58.73752423890377,57.20541588175886,56.31954514857595,59.16266277017683,58.99838267066751,57.23066655981781,53.95185712484202,56.53779537867019
