-26.7847032353725,48.78451541711646,-15.153174986166361,59.29962168228459
-14.427737815753826,54.17280044705811,-16.589641603639084,59.130556429647115
-15.454621680967287,47.50872541510856,-14.509020842061863,60.05659488970111
-14.011255247177298,62.550681750948186,-21.875831503012172,63.72275390339746
-15.732109722815773,58.361830546698926,-16.285932040644884,51.775139853067216
-19.139051954436596,53.41713068789822,-14.034029383284754,57.419616725892276
-12.807916549590175,63.66601013893854,-18.650639597567643,63.75375790243361
-16.195516508883053,53.59546670792908,-19.22567500603102,56.62565987551113
-15.554482201022527,54.78066350845607,-20.421007359332027,59.73007720747743
-20.724371377561773,63.415629139359844,-18.31138961249895,60.02135974797941
-13.156254652258834,62.601950428676155,-14.125619059987294,62.45262912850538
-12.059888395971125,54.28114548812771,-11.532927693066494,56.14993460732053
-14.067474422515135,51.556528647808776,-13.781725148216967,58.59301994078714
-10.08531399435605,50.09182970699846,-12.730376925016111,59.706502979939906
-12.682244535403985,56.34697019182847,-15.054306122779376,57.906950681513536
-14.114465571952447,62.731017018175244,-11.80917479710219,-13.156038676453376
-16.165988845593283,55.13937778030963,-18.111927722550668,58.654279947545916
-12.711217113381903,58.09671609784987,-21.050472405592597,54.62723914431743
-12.833971741109425,54.630068837129414,-15.14324446672478,60.730106387759676
-18.40578522374947,59.68137915940291,-13.250990611875569,58.666109700652555
